player_id,season,Pos,Age,Tm,G,GS,MP,FG,FGA,FG%,3P,3PA,3P%,2P,2PA,2P%,eFG%,FT,FTA,FT%,ORB,DRB,TRB,AST,STL,BLK,TOV,PF,PTS,income,adj_income
1653,2018,SF,23,TOT,42,2,12.0,1.9333333333333331,4.466666666666667,0.39333333333333337,0.3666666666666667,1.6666666666666667,0.20733333333333334,1.5333333333333332,2.766666666666667,0.5433333333333333,0.4283333333333334,0.8000000000000002,1.2666666666666666,0.568,0.8333333333333334,1.6666666666666667,2.5,0.6666666666666666,0.8000000000000002,0.1333333333333333,0.7666666666666666,1.3333333333333333,5.033333333333333,1842176,2294561
1653,2019,SF,24,SAC,21,0,14.9,2.1,4.7,0.449,0.7,2.1,0.318,1.4,2.6,0.556,0.52,0.4,0.7,0.6,0.6,2.2,2.8,0.5,0.5,0.4,0.4,1.8,5.3,77250,93534
1996,2020,SG,22,PHO,31,0,10.6,1.2,3.6,0.336,0.5,1.6,0.28,0.8,2.0,0.381,0.398,0.4,0.5,0.75,0.2,1.3,1.5,1.4,0.5,0.1,0.6,0.9,3.3,2193480,2612800
1996,2021,SG,23,OKC,33,1,23.9,3.9,8.7,0.446,2.2,5.1,0.423,1.7,3.6,0.479,0.57,0.8,1.0,0.765,0.3,2.5,2.8,3.6,0.6,0.2,1.4,1.8,10.7,2303040,2725703
1996,2022,SG,24,OKC,48,4,16.7,2.6,6.8,0.378,1.1,3.9,0.29,1.5,3.0,0.493,0.46,0.8,1.0,0.809,0.4,1.2,1.6,2.3,0.6,0.1,0.8,1.5,7.1,2412840,2709569
1996,2023,SG,25,GSW,45,2,18.1,2.6,5.4,0.488,0.8,2.0,0.389,1.8,3.4,0.546,0.56,0.8,0.9,0.927,0.2,1.6,1.7,3.0,0.5,0.1,0.7,1.4,6.9,4728948,4869357
1996,2024,SG,26,CLE,2,0,7.5,1.0,2.0,0.5,0.0,0.5,0.0,1.0,1.5,0.667,0.5,0.0,0.0,0,0.5,0.0,0.5,1.5,0.0,0.0,0.5,1.0,2.0,2439025,2439025
1082,2010,PG,22,DEN,65,8,20.3,3.1,6.0,0.515,0.5,1.3,0.41,2.6,4.7,0.544,0.559,1.6,2.2,0.757,0.6,1.3,1.9,3.1,0.7,0.0,1.3,1.4,8.3,1438690,2035102
1082,2011,PG,23,DEN,80,31,26.3,4.3,8.6,0.503,0.9,2.1,0.404,3.5,6.5,0.536,0.553,2.2,2.8,0.764,0.8,1.8,2.6,4.7,1.0,0.1,1.7,1.7,11.7,1546560,2164885
1082,2012,PG,24,DEN,61,61,34.8,6.1,12.6,0.488,1.2,3.3,0.365,4.9,9.3,0.531,0.535,2.9,3.5,0.824,0.9,2.8,3.7,6.6,1.3,0.1,2.4,1.5,16.4,1654440,2236310
1082,2013,PG,25,DEN,73,71,34.4,6.1,13.3,0.461,1.2,3.2,0.366,5.0,10.1,0.491,0.505,3.2,4.3,0.756,0.5,2.2,2.7,6.9,1.5,0.1,2.5,1.8,16.7,2544528,3383149
1082,2014,PG,26,DEN,62,61,35.8,5.6,13.0,0.431,1.2,3.3,0.356,4.4,9.7,0.455,0.475,5.2,6.5,0.798,0.6,2.8,3.5,8.8,1.6,0.2,3.2,1.8,17.6,10786517,14094248
1082,2015,PG,27,DEN,75,75,35.5,5.4,12.3,0.436,0.9,2.7,0.341,4.5,9.6,0.463,0.474,3.5,4.8,0.73,0.6,2.6,3.1,9.6,1.2,0.1,2.5,1.7,15.2,11595506,14843705
1082,2016,PG,28,TOT,132,26,20.566666666666663,2.1333333333333333,5.333333333333333,0.3993333333333333,0.5,1.5,0.34,1.6333333333333335,3.8,0.4226666666666667,0.4466666666666667,0.7333333333333334,1.1,0.6286666666666667,0.4333333333333333,1.5333333333333332,1.9666666666666668,3.8,0.8000000000000002,0.1,1.3,1.2666666666666666,5.466666666666666,12444552,15910896
1082,2017,PG,29,SAC,69,24,25.1,3.4,7.6,0.454,0.5,1.7,0.288,2.9,5.9,0.502,0.487,2.5,3.1,0.797,0.6,2.0,2.6,4.8,1.1,0.1,1.9,1.7,9.9,1315448,1665249
2088,2021,SG,22,PHO,15,0,3.1,0.2,0.8,0.25,0.1,0.6,0.222,0.1,0.2,0.333,0.333,0.1,0.1,0.5,0.1,0.5,0.7,0.4,0.0,0.1,0.2,0.1,0.6,449115,531538
2089,2021,SF,22,DAL,18,0,3.9,0.4,1.2,0.318,0.1,0.2,0.25,0.3,1.0,0.333,0.341,0.2,0.3,0.6,0.4,0.6,1.1,0.2,0.0,0.1,0.2,0.3,1.0,449115,531538
1770,2018,PF,23,ATL,39,1,13.3,1.7,3.9,0.441,0.8,2.3,0.36,0.9,1.6,0.556,0.546,0.4,0.5,0.81,1.2,2.1,3.3,0.7,0.2,0.1,0.4,1.6,4.7,77250,96220
1770,2019,PF,24,UTA,11,0,3.5,0.3,0.9,0.3,0.1,0.5,0.2,0.2,0.5,0.4,0.35,0.2,0.2,1.0,0.3,0.5,0.7,0.1,0.0,0.0,0.1,0.3,0.8,77250,93534
1997,2020,PF-SF,22,TOT,26,0,5.633333333333333,0.5666666666666667,0.9333333333333332,0.6223333333333333,0.0,0.0,0,0.5666666666666667,0.9333333333333332,0.6223333333333333,0.6223333333333333,0.6666666666666666,0.7000000000000001,0.9026666666666667,0.6333333333333333,0.7000000000000001,1.3333333333333333,0.0666666666666666,0.4333333333333333,0.0,0.4333333333333333,0.4333333333333333,1.8333333333333333,79568,94778
1997,2021,SF-PF,23,TOT,64,2,11.0,1.6333333333333335,2.5333333333333337,0.561,0.0,0.0666666666666666,0.5,1.6,2.5,0.5633333333333334,0.5643333333333334,0.3666666666666667,0.8000000000000002,0.486,0.7333333333333334,1.6,2.2666666666666666,0.5,0.1999999999999999,0.0666666666666666,0.5666666666666667,0.9333333333333332,3.6333333333333337,693141,820348
1997,2022,PF,24,CHI,20,2,10.0,1.2,1.9,0.605,0.0,0.0,0,1.2,1.9,0.605,0.605,1.1,1.6,0.656,0.8,1.9,2.7,0.2,0.2,0.2,0.4,1.4,3.4,462629,519522
1887,2019,C,21,OKC,1,0,1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,77250,93534
1771,2018,SG,21,ATL,56,5,17.4,2.6,6.8,0.377,1.3,3.6,0.362,1.3,3.3,0.393,0.471,0.8,1.1,0.714,0.3,2.0,2.3,1.4,0.3,0.1,0.7,1.1,7.2,815615,1015906
1771,2019,SG,22,TOT,96,22,15.033333333333331,2.3333333333333335,5.7,0.39799999999999996,0.9666666666666668,2.8666666666666667,0.31833333333333336,1.3666666666666665,2.8666666666666667,0.4723333333333333,0.47700000000000004,0.7999999999999999,1.3333333333333333,0.6223333333333333,0.6,1.8666666666666665,2.433333333333333,1.2333333333333332,0.3,0.0,0.6,1.1333333333333335,6.433333333333334,1378242,1668779
1771,2023,SF,26,DAL,3,0,2.7,1.3,1.7,0.8,0.3,0.7,0.5,1.0,1.0,1.0,0.9,0.0,0.0,0,0.3,0.3,0.7,0.0,0.0,0.0,0.0,0.0,3.0,201802,207793
1464,2015,PG,20,TOT,66,2,11.3,1.4666666666666668,3.966666666666667,0.37999999999999995,0.3666666666666667,1.2,0.29400000000000004,1.1333333333333333,2.8000000000000003,0.4156666666666667,0.42300000000000004,0.1999999999999999,0.2333333333333333,0.7713333333333333,0.1666666666666666,0.8333333333333334,1.0333333333333334,2.1333333333333333,0.3999999999999999,0.1999999999999999,1.2333333333333334,0.9333333333333336,3.5,1590720,2036321
1464,2016,PG,21,MIL,46,7,14.2,1.8,4.1,0.449,0.3,0.8,0.333,1.5,3.2,0.48,0.484,0.5,0.7,0.735,0.3,1.3,1.6,2.1,0.5,0.0,1.0,1.4,4.5,1662360,2125399
1464,2017,PG,22,TOT,106,4,11.733333333333334,1.8333333333333333,4.166666666666667,0.425,0.5666666666666667,1.4333333333333331,0.3833333333333333,1.2666666666666666,2.733333333333333,0.44733333333333336,0.48666666666666664,0.4666666666666666,0.5333333333333333,0.7903333333333333,0.1666666666666666,0.7333333333333334,0.8666666666666667,1.7,0.5333333333333333,0.0333333333333333,0.8666666666666667,1.1,4.633333333333334,1733880,2194949
1464,2018,PG,23,LAL,54,11,12.6,1.7,4.1,0.42,0.3,1.0,0.25,1.5,3.1,0.476,0.451,0.4,0.5,0.759,0.4,1.4,1.8,1.9,0.6,0.2,0.7,1.4,4.1,1524305,1898631
2090,2022,SG,24,NYK,1,0,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53176,59715
1083,2010,PF,24,IND,29,1,17.6,2.8,7.8,0.36,0.0,0.1,0.0,2.8,7.6,0.367,0.36,2.9,3.9,0.743,2.1,2.7,4.8,1.0,0.6,0.3,0.7,2.4,8.5,1859160,2629878
1083,2011,PF,25,IND,70,29,21.9,4.1,8.8,0.465,0.0,0.0,0.0,4.1,8.7,0.466,0.465,2.8,3.6,0.779,2.1,3.2,5.2,0.6,0.5,0.2,1.1,2.3,11.0,1998600,2797654
1083,2012,PF,26,IND,66,0,21.8,2.9,7.3,0.405,0.0,0.0,0.0,2.9,7.2,0.406,0.405,3.4,4.2,0.813,1.7,2.7,4.4,0.5,0.8,0.1,1.0,2.4,9.3,2138040,2889994
1083,2013,PF,27,IND,81,8,16.9,2.2,5.0,0.432,0.0,0.0,0.0,2.2,5.0,0.436,0.432,2.7,3.7,0.72,2.0,2.6,4.6,0.4,0.4,0.2,1.0,1.9,7.0,3055259,4062206
1083,2014,PF,28,TOR,64,4,15.3,1.5,3.1,0.474,0.0,0.0,0.0,1.5,3.0,0.479,0.474,2.0,2.9,0.681,1.9,2.6,4.5,0.3,0.4,0.3,0.7,2.1,4.9,3183000,4159080
1083,2015,PF,29,TOR,74,8,14.3,1.2,2.2,0.521,0.0,0.1,0.143,1.1,2.1,0.538,0.524,1.3,1.9,0.698,1.4,2.1,3.6,0.3,0.4,0.2,0.3,1.9,3.6,3326235,4257998
1083,2016,PF,30,CHO,44,0,7.8,0.7,1.6,0.451,0.0,0.1,0.667,0.7,1.5,0.441,0.465,0.9,1.5,0.585,0.9,1.1,2.0,0.2,0.3,0.2,0.3,1.3,2.4,1185784,1516076
1998,2020,SG,20,MIA,55,8,27.4,4.9,11.5,0.428,2.1,5.4,0.389,2.8,6.1,0.462,0.52,1.6,1.8,0.87,0.3,3.8,4.1,2.2,0.6,0.2,1.6,1.4,13.5,3640200,4336084
1998,2021,SG,21,MIA,54,15,30.3,5.7,12.9,0.439,2.0,5.5,0.36,3.7,7.4,0.498,0.516,1.7,2.2,0.803,0.5,4.5,5.0,3.4,0.6,0.3,1.9,1.3,15.1,3822240,4523713
1998,2022,SG,22,MIA,66,10,32.6,7.6,17.0,0.447,2.7,6.7,0.399,4.9,10.3,0.477,0.525,2.9,3.3,0.868,0.5,4.5,5.0,4.0,0.7,0.1,2.6,1.4,20.7,4004280,4496723
1998,2023,SG,23,MIA,67,67,34.9,7.3,16.6,0.439,3.0,8.0,0.378,4.2,8.5,0.497,0.531,2.5,2.7,0.934,0.4,5.0,5.4,4.2,0.8,0.2,2.4,1.5,20.1,5722116,5892015
1998,2024,SG,24,MIA,42,40,33.5,7.7,17.5,0.441,3.1,7.9,0.396,4.6,9.6,0.478,0.531,2.3,2.6,0.856,0.5,4.8,5.3,4.5,0.7,0.1,2.2,1.5,20.8,27000000,27000000
1226,2012,SF,21,SAC,15,0,5.9,0.5,1.6,0.333,0.1,0.2,0.333,0.5,1.4,0.333,0.354,0.2,0.3,0.6,0.2,0.7,0.9,0.5,0.3,0.2,0.1,0.2,1.3,775000,1047569
1226,2013,SF,22,SAC,9,0,3.6,0.3,1.2,0.273,0.0,0.2,0.0,0.3,1.0,0.333,0.273,0.2,0.2,1.0,0.3,0.8,1.1,0.2,0.0,0.1,0.6,0.2,0.9,850000,1130141
1465,2015,SG,22,MIA,32,2,18.8,2.2,5.2,0.419,0.6,1.5,0.375,1.6,3.7,0.437,0.473,1.0,1.5,0.681,0.4,2.1,2.5,1.3,1.0,0.3,0.9,1.3,5.9,280526,359108
1465,2016,SG,23,MIA,36,5,24.0,3.3,6.8,0.486,0.8,2.0,0.38,2.5,4.8,0.529,0.541,1.4,1.8,0.797,0.8,2.3,3.0,2.2,0.7,0.4,1.3,1.8,8.7,845059,1080444
1465,2017,PG,24,MIA,73,0,29.8,4.9,11.3,0.433,1.3,3.4,0.372,3.6,7.9,0.46,0.49,2.7,3.5,0.768,0.7,3.3,4.0,3.2,1.2,0.6,1.2,2.4,13.7,5628000,7124585
1465,2018,PG,25,MIA,72,39,28.5,4.3,9.9,0.435,1.7,4.5,0.367,2.6,5.4,0.491,0.518,1.5,1.8,0.822,0.5,3.0,3.4,2.3,0.8,0.5,1.1,2.1,11.7,5821260,7250796
1465,2019,PG,26,TOT,114,44,27.833333333333332,3.733333333333333,9.3,0.40233333333333327,1.5333333333333332,4.5,0.34,2.2333333333333334,4.833333333333333,0.462,0.48466666666666663,1.9,2.4,0.7709999999999999,0.7333333333333334,2.5,3.266666666666667,3.1999999999999997,0.9666666666666668,0.5,1.3,1.7333333333333334,10.933333333333332,19245370,23302348
1465,2020,PG-SG,27,TOT,78,14,19.7,2.8666666666666667,7.266666666666667,0.391,1.2,3.4333333333333336,0.3323333333333333,1.7,3.8666666666666663,0.445,0.4693333333333333,1.4,1.5333333333333332,0.8633333333333333,0.6,1.6333333333333335,2.1999999999999997,2.1666666666666665,0.4333333333333333,0.1999999999999999,0.7000000000000001,1.6,8.233333333333333,183115,218120
1465,2021,SG,28,BRK,39,3,17.5,1.8,4.7,0.393,1.2,3.4,0.364,0.6,1.3,0.471,0.525,0.5,0.5,0.857,0.2,1.8,2.0,1.2,0.4,0.0,0.4,1.1,5.4,2028594,2400890
1465,2022,PG,29,TOT,12,0,15.199999999999998,1.0,3.2999999999999994,0.3,0.8333333333333334,2.1666666666666665,0.38233333333333336,0.1666666666666666,1.1666666666666667,0.15866666666666668,0.42500000000000004,0.0,0.0,0,0.5,1.5,2.0,1.2,0.5,0.5,0.3,1.1666666666666667,2.8333333333333335,257418,289074
1772,2018,PF,21,DEN,1,0,2.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1579440,1967305
1772,2019,PF,22,DEN,25,0,3.8,0.4,0.7,0.5,0.2,0.4,0.4,0.2,0.3,0.625,0.611,0.0,0.1,0.333,0.3,0.4,0.7,0.2,0.1,0.0,0.2,0.4,0.9,1874640,2269819
1654,2017,PG,21,PHO,61,15,18.4,3.0,7.2,0.421,0.3,1.3,0.266,2.7,5.9,0.455,0.445,0.9,1.2,0.775,0.3,1.2,1.6,3.7,0.8,0.1,1.3,1.2,7.3,918369,1162579
1654,2018,PG,22,PHO,71,43,23.4,3.0,7.8,0.388,0.6,2.1,0.288,2.4,5.7,0.425,0.426,1.2,1.4,0.832,0.3,1.5,1.8,4.4,1.0,0.1,1.8,1.7,7.8,1312611,1634951
1654,2019,PG,23,CHI,1,0,1.0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77250,93534
1304,2013,C,23,CLE,77,55,26.4,3.2,7.3,0.438,0.0,0.1,0.0,3.2,7.2,0.441,0.438,1.6,2.0,0.764,2.1,3.6,5.7,1.2,0.5,0.9,1.2,3.3,7.9,1563120,2078290
1304,2014,C,24,CLE,70,9,15.0,2.2,4.1,0.538,0.0,0.0,0.0,2.2,4.1,0.54,0.538,1.2,1.7,0.719,1.5,2.6,4.0,0.5,0.3,0.5,0.9,2.0,5.7,1633440,2134341
1304,2015,C,25,BOS,82,59,21.1,4.1,7.5,0.549,0.0,0.0,0,4.1,7.5,0.549,0.549,1.9,2.3,0.823,1.8,3.9,5.7,1.4,0.2,0.6,0.9,2.5,10.2,1703760,2181026
1304,2016,C,26,BOS,60,3,11.8,2.3,4.8,0.476,0.0,0.0,0,2.3,4.8,0.476,0.476,1.5,1.8,0.815,1.0,1.9,3.0,0.5,0.2,0.4,0.8,1.6,6.1,2616975,3345915
1304,2017,C,27,BOS,51,5,10.3,1.5,3.1,0.494,0.0,0.0,0.0,1.5,3.1,0.497,0.494,0.4,0.8,0.564,0.8,1.6,2.4,0.8,0.1,0.4,0.4,1.2,3.5,8000000,10127343
1304,2018,C,28,TOT,132,68,16.8,2.8000000000000003,5.0,0.5653333333333334,0.1333333333333333,0.3666666666666667,0.24733333333333332,2.6666666666666665,4.566666666666666,0.5823333333333333,0.5776666666666667,0.8666666666666667,1.1333333333333333,0.7613333333333333,1.7333333333333334,2.9333333333333336,4.6,0.7333333333333334,0.2333333333333333,0.5333333333333333,0.6666666666666666,1.9333333333333331,6.566666666666666,1709538,2129352
1304,2019,C,29,TOT,12,2,13.833333333333334,2.2333333333333334,4.333333333333333,0.36800000000000005,0.0,0.2333333333333333,0.0,2.2333333333333334,4.1000000000000005,0.37433333333333335,0.36800000000000005,1.9333333333333331,2.5,0.778,1.7,2.1666666666666665,3.8333333333333335,0.6666666666666666,0.1666666666666666,0.4333333333333333,0.5666666666666667,3.1,6.3999999999999995,213948,259048
1304,2020,C,30,SAS,2,0,2.0,0.5,2.0,0.25,0.0,0.0,0,0.5,2.0,0.25,0.25,0.0,0.0,0,1.5,0.5,2.0,0.0,0.0,0.0,0.0,0.0,1.0,245686,292652
1084,2010,SG,20,SAC,72,72,37.2,7.4,16.2,0.458,0.5,2.0,0.255,6.9,14.2,0.485,0.473,4.8,6.5,0.748,0.9,4.4,5.3,5.8,1.5,0.4,3.0,2.8,20.1,3610080,5106646
1084,2011,SG,21,SAC,57,53,37.0,6.7,16.4,0.409,0.8,2.6,0.291,5.9,13.8,0.432,0.432,3.6,4.7,0.771,0.8,4.0,4.8,5.6,1.5,0.5,3.2,2.5,17.8,3880920,5432540
1084,2012,SG,22,SAC,63,61,34.3,6.5,14.3,0.453,0.3,1.6,0.202,6.2,12.7,0.484,0.464,3.2,4.1,0.779,1.0,3.6,4.6,4.5,1.3,0.5,2.7,2.2,16.5,4151640,5611782
1084,2013,SG,23,SAC,65,61,31.0,5.6,11.8,0.478,0.7,2.0,0.338,4.9,9.7,0.508,0.508,3.2,4.2,0.775,0.9,3.6,4.4,3.5,1.4,0.4,2.0,2.0,15.2,5251824,6982711
1084,2014,SF,24,NOP,72,22,28.2,5.4,12.5,0.436,0.3,1.3,0.221,5.1,11.1,0.461,0.448,3.3,4.3,0.771,1.1,3.7,4.7,5.0,1.2,0.3,2.4,2.2,14.5,11796247,15413616
1084,2015,SG,25,NOP,79,76,34.1,6.6,14.7,0.447,0.9,2.9,0.304,5.7,11.9,0.482,0.477,2.6,3.7,0.694,1.0,4.2,5.3,6.6,1.3,0.5,3.1,2.5,16.6,11265416,14421148
1084,2016,SG,26,NOP,25,25,30.6,5.4,12.6,0.433,1.3,3.4,0.388,4.1,9.2,0.45,0.486,3.0,3.7,0.796,0.8,4.4,5.2,6.6,1.3,0.3,2.9,2.6,15.2,10734586,13724632
1084,2017,SF,27,TOT,80,12,20.1,3.8333333333333335,9.4,0.4063333333333334,1.1333333333333335,3.033333333333333,0.36466666666666664,2.7000000000000006,6.366666666666667,0.425,0.465,1.7,2.3000000000000003,0.7440000000000001,0.3333333333333333,3.1,3.4333333333333336,3.0,0.9,0.2666666666666666,1.5333333333333332,1.5,10.466666666666669,10203755,12917116
1084,2018,PG,28,MEM,52,32,30.9,7.0,15.6,0.452,2.2,5.5,0.399,4.8,10.1,0.482,0.523,3.2,4.0,0.785,0.8,4.3,5.1,5.2,1.1,0.3,2.3,1.8,19.4,3290000,4097930
1084,2019,SG,29,IND,69,18,20.3,3.7,9.6,0.389,1.1,3.1,0.356,2.6,6.4,0.405,0.448,1.7,2.3,0.719,0.5,2.4,2.9,2.4,0.8,0.3,1.7,1.7,10.2,12400000,15013955
2091,2021,PG,20,DAL,11,0,5.1,0.5,1.5,0.313,0.0,0.6,0.0,0.5,0.8,0.556,0.313,0.1,0.3,0.333,0.0,0.5,0.5,0.5,0.5,0.0,0.2,0.2,1.0,1289846,1526564
2091,2022,PG,21,MEM,2,0,1.5,0.5,0.5,1.0,0.0,0.0,0,0.5,0.5,1.0,1.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,1.0,1869438,2099339
2092,2021,PG,20,SAC,58,20,30.1,5.0,10.7,0.472,2.1,5.1,0.409,2.9,5.6,0.529,0.569,0.8,1.0,0.857,0.7,2.3,3.0,5.3,1.3,0.5,1.6,1.4,13.0,3831840,4535075
2092,2022,SG-PG,21,TOT,154,154,35.199999999999996,5.7,11.9,0.47733333333333333,2.1,5.1000000000000005,0.4143333333333333,3.5666666666666664,6.833333333333333,0.5243333333333333,0.566,2.1999999999999997,2.6,0.8426666666666667,0.8000000000000002,3.266666666666667,4.066666666666666,8.4,1.7333333333333334,0.6333333333333333,2.6999999999999997,1.6333333333333335,15.7,4023600,4518419
2092,2023,PG,22,IND,56,56,33.6,7.4,15.0,0.49,2.9,7.2,0.4,4.5,7.8,0.572,0.586,3.1,3.6,0.871,0.6,3.1,3.7,10.4,1.6,0.4,2.5,1.2,20.7,4215120,4340274
2092,2024,PG,23,IND,69,68,32.2,7.2,15.2,0.477,2.8,7.8,0.364,4.4,7.4,0.595,0.57,2.8,3.3,0.855,0.5,3.4,3.9,10.9,1.2,0.7,2.3,1.1,20.1,5808435,5808435
2316,2023,SG,23,ATL,16,0,4.1,0.6,1.4,0.391,0.1,0.4,0.143,0.5,1.0,0.5,0.413,0.1,0.1,1.0,0.3,0.4,0.8,0.1,0.1,0.0,0.1,0.1,1.3,1017781,1048000
2093,2021,SG,20,PHI,61,8,15.3,3.2,7.0,0.462,0.5,1.7,0.301,2.7,5.3,0.512,0.498,1.0,1.1,0.871,0.2,1.5,1.7,2.0,0.4,0.2,0.7,1.3,8.0,2478840,2933767
2093,2022,PG,21,PHI,75,74,35.3,6.4,13.3,0.485,1.8,4.1,0.427,4.7,9.1,0.512,0.552,2.8,3.3,0.866,0.3,2.9,3.2,4.3,0.7,0.4,1.2,2.1,17.5,2602920,2923025
2093,2023,SG,22,PHI,60,41,33.6,7.3,15.2,0.481,2.7,6.2,0.434,4.7,9.1,0.513,0.568,3.0,3.6,0.845,0.4,2.6,2.9,3.5,0.8,0.1,1.3,2.2,20.3,2726880,2807845
2093,2024,PG,23,PHI,70,70,37.5,9.1,20.3,0.45,3.0,8.1,0.373,6.1,12.1,0.501,0.524,4.7,5.4,0.868,0.5,3.2,3.7,6.2,1.0,0.5,1.7,2.2,25.9,4343920,4343920
432,2001,SF,38,TOR,15,1,7.8,0.6,2.5,0.237,0.0,0.3,0.0,0.6,2.2,0.273,0.237,0.1,0.3,0.5,0.2,0.7,0.9,0.3,0.1,0.0,0.2,1.2,1.3,1000000,1769773
433,2001,PF,32,PHI,76,75,31.1,3.7,7.7,0.474,0.0,0.0,0.0,3.7,7.7,0.474,0.474,2.3,3.6,0.63,3.1,5.9,9.0,0.6,0.5,0.4,1.7,3.2,9.6,7300000,12919348
433,2002,PF,33,CLE,26,26,31.2,2.7,7.0,0.39,0.0,0.0,0.0,2.7,7.0,0.392,0.39,2.6,4.0,0.65,3.0,7.5,10.5,0.9,0.7,0.5,1.8,3.9,8.0,6600000,11313030
433,2003,PF,34,TOT,112,86,23.833333333333332,2.2666666666666666,5.3999999999999995,0.41900000000000004,0.0,0.0,0,2.2666666666666666,5.3999999999999995,0.41900000000000004,0.41900000000000004,0.9666666666666668,1.4333333333333331,0.6693333333333333,2.2666666666666666,4.566666666666666,6.833333333333333,0.7000000000000001,0.7999999999999999,0.4666666666666666,1.1666666666666667,3.0666666666666664,5.466666666666666,6600000,11193548
433,2004,PF,35,MIA,5,0,7.6,0.6,1.0,0.6,0.0,0.0,0,0.6,1.0,0.6,0.6,0.6,0.8,0.75,1.0,0.6,1.6,0.0,0.0,0.2,0.4,2.0,1.8,221829,368437
434,2001,SF-SG,25,TOT,124,68,24.8,3.0,8.6,0.34933333333333333,0.7666666666666666,3.0,0.26,2.233333333333333,5.6000000000000005,0.39766666666666667,0.39433333333333337,1.3666666666666665,1.6666666666666667,0.7973333333333334,0.8666666666666667,1.9666666666666668,2.8333333333333335,1.1333333333333333,0.7999999999999999,0.3,0.9333333333333332,2.3666666666666667,8.133333333333335,2990000,5291623
434,2002,SF,26,WAS,70,9,21.4,2.6,6.0,0.435,0.2,0.7,0.277,2.4,5.3,0.455,0.45,0.9,1.3,0.688,1.5,3.0,4.5,1.3,0.9,0.3,0.7,2.3,6.3,3260000,5587951
1773,2018,PG,23,LAC,30,19,28.4,3.7,8.2,0.445,0.3,1.3,0.25,3.3,6.9,0.483,0.466,2.0,2.6,0.782,0.7,2.8,3.5,2.4,0.9,0.4,1.5,2.8,9.7,77250,96220
1773,2019,PG,24,LAC,62,0,10.1,1.5,3.5,0.424,0.1,0.3,0.211,1.4,3.2,0.444,0.433,0.5,0.9,0.526,0.3,1.3,1.6,0.7,0.3,0.1,0.6,1.3,3.5,1349383,1633836
1773,2022,SG,27,NOP,6,0,12.5,1.2,3.3,0.35,0.3,1.3,0.25,0.8,2.0,0.417,0.4,0.2,0.8,0.2,0.0,1.3,1.3,0.2,0.5,0.2,0.3,1.2,2.8,198760,223203
435,2001,PG,23,LAL,38,1,12.3,1.3,3.1,0.427,0.3,0.9,0.324,1.0,2.2,0.47,0.474,0.5,0.6,0.792,0.1,0.7,0.8,1.2,0.5,0.0,0.7,1.4,3.4,865800,1532270
435,2002,PG,24,WAS,71,0,20.5,3.1,7.3,0.427,0.9,2.0,0.447,2.2,5.3,0.42,0.488,0.7,0.9,0.762,0.2,1.5,1.7,3.5,0.7,0.0,1.4,1.7,7.8,1700000,2913962
435,2003,PG,25,WAS,75,24,26.5,3.3,7.6,0.433,0.8,2.3,0.341,2.5,5.3,0.474,0.485,1.2,1.4,0.875,0.3,1.7,2.0,3.5,0.6,0.0,1.0,2.0,8.6,1870000,3171505
435,2004,PG,26,ORL,76,69,30.7,4.1,9.4,0.433,1.1,2.8,0.383,3.0,6.6,0.453,0.489,1.3,1.7,0.771,0.3,2.1,2.5,4.2,0.8,0.1,1.6,2.4,10.5,1500000,2491363
435,2005,PG,27,TOT,140,98,27.566666666666663,3.8333333333333335,8.666666666666666,0.436,0.7666666666666666,2.1666666666666665,0.3506666666666667,3.0666666666666664,6.466666666666666,0.467,0.48333333333333334,1.7666666666666666,2.1,0.8366666666666666,0.1666666666666666,1.8999999999999997,2.066666666666667,4.266666666666667,0.4666666666666666,0.0,1.4333333333333331,2.3666666666666667,10.233333333333333,1600000,2573402
435,2006,PG,28,ATL,51,10,24.2,3.8,8.2,0.459,1.1,2.5,0.457,2.6,5.7,0.46,0.529,2.3,2.7,0.855,0.3,1.4,1.6,3.1,0.5,0.1,1.5,2.2,11.0,3500000,5490393
435,2007,PG,29,ATL,56,17,26.6,3.9,9.4,0.416,1.0,2.9,0.348,2.9,6.5,0.446,0.469,2.6,2.9,0.883,0.3,1.5,1.9,3.6,0.4,0.0,1.5,1.8,11.4,3500000,5263092
435,2008,PG,30,TOT,100,6,13.966666666666669,2.1666666666666665,4.8,0.4533333333333333,0.7333333333333334,1.6000000000000003,0.4723333333333333,1.4333333333333331,3.1666666666666665,0.4446666666666667,0.5306666666666667,0.4333333333333333,0.5333333333333333,0.6293333333333333,0.1666666666666666,0.9,1.0333333333333334,1.4,0.1666666666666666,0.0333333333333333,0.5,1.3666666666666665,5.466666666666666,3500000,5125371
